iteration,total_loss
5059,0.37195058166980743
5079,0.37764158099889755
5099,0.44002581015229225
5119,0.45501744002103806
5139,0.40567394345998764
5159,0.5021343044936657
5179,0.5422148667275906
5199,0.46237214282155037
5219,0.4530246630311012
5239,0.4512034170329571
5259,0.35769520327448845
5279,0.5973545983433723
5299,0.39942630752921104
5319,0.5711436942219734
5339,0.41590357571840286
5359,0.4331366755068302
5379,0.4649089053273201
5399,0.4605307951569557
5419,0.4041818305850029
5439,0.5204761400818825
5459,0.549212746322155
5479,0.33395259268581867
5499,0.4580436162650585
5519,0.3681313879787922
5539,0.430579898878932
5559,0.5520121157169342
5579,0.3802957832813263
5599,0.5422600358724594
5619,0.35408222675323486
5639,0.3998257517814636
5659,0.3279477097094059
5679,0.4512524791061878
5699,0.43787892162799835
5719,0.4285910129547119
5739,0.39370090141892433
5759,0.5761536583304405
5779,0.5371167361736298
5799,0.5036970898509026
5819,0.43905170261859894
5839,0.3715360462665558
5859,0.351145813241601
5879,0.4447522982954979
5899,0.4073723182082176
5919,0.48611142858862877
5939,0.41019680723547935
5959,0.3642234057188034
5979,0.4993534982204437
5999,0.42807625606656075
6019,0.4369383305311203
6039,0.5802922211587429
6059,0.4700029790401459
6079,0.4941828027367592
6099,0.3250459246337414
6119,0.48276349157094955
6139,0.42314261943101883
6159,0.4793066531419754
6179,0.4176029860973358
6199,0.4637984447181225
6219,0.32843172550201416
6239,0.337634913623333
6259,0.48031048104166985
6279,0.4147166460752487
6299,0.3806019015610218
6319,0.41940364241600037
6339,0.49661698192358017
6359,0.45361387729644775
6379,0.43291357159614563
6399,0.5754406005144119
6419,0.4502107463777065
6439,0.3257973678410053
6459,0.3545370437204838
6479,0.5425548255443573
6499,0.4212390370666981
6519,0.45692077465355396
6539,0.5299788191914558
6559,0.5859968774020672
6579,0.39129428565502167
6599,0.39199166372418404
6619,0.4733864963054657
6639,0.3980711027979851
6659,0.5885946825146675
6679,0.44446243904531
6699,0.5031052902340889
6719,0.3925562873482704
6739,0.39411571994423866
6759,0.43790457770228386
6779,0.4287378415465355
6799,0.3807855658233166
6819,0.3636360242962837
6839,0.46990129351615906
6859,0.5253349579870701
6879,0.36970539204776287
6899,0.3650319706648588
6919,0.5202773436903954
6939,0.5240847244858742
6959,0.4792812168598175
6979,0.3953780382871628
6999,0.44346313551068306
7019,0.4068814069032669
7039,0.3856756128370762
7059,0.389289490878582
7079,0.44039173796772957
7099,0.4408041201531887
7119,0.44963513687253
7139,0.3310580812394619
7159,0.44277242943644524
7179,0.4460178315639496
7199,0.37808844447135925
7219,0.39776027388870716
7239,0.3133540190756321
7259,0.43796221911907196
7279,0.47132983431220055
7299,0.46727340668439865
7319,0.3965715765953064
7339,0.3733665272593498
7359,0.4270595870912075
7379,0.539308562874794
7399,0.48511726409196854
7419,0.44431449472904205
7439,0.4547150023281574
7459,0.4077813159674406
7479,0.5110456757247448
7499,0.46434565633535385
7519,0.44971857219934464
7539,0.4317593201994896
7559,0.3549100272357464
7579,0.3981342948973179
7599,0.6486355252563953
7619,0.48289550095796585
7639,0.4113534279167652
7659,0.41504004038870335
7679,0.49179212749004364
7699,0.44437190145254135
7719,0.3924732729792595
7739,0.3536674194037914
7759,0.4409920871257782
7779,0.3933708667755127
7799,0.42906224355101585
7819,0.41398025304079056
7839,0.38774541579186916
7859,0.35003375448286533
7879,0.46604449301958084
7899,0.2929407134652138
7919,0.46609678491950035
7939,0.35560377687215805
7959,0.36754502914845943
7979,0.40169257298111916
7999,0.4889199770987034
8019,0.3575963880866766
8039,0.4969884790480137
8059,0.40368323028087616
8079,0.4339080713689327
8099,0.35400494560599327
8119,0.30571844801306725
8139,0.40256200172007084
8159,0.3822164423763752
8179,0.42086125165224075
8199,0.4132527858018875
8219,0.3356350138783455
8239,0.3612787500023842
8259,0.3857617788016796
8279,0.38027187809348106
8299,0.5954116657376289
8319,0.23966967314481735
8339,0.49670756980776787
8359,0.3755568563938141
8379,0.39116597920656204
8399,0.4764936864376068
8419,0.4213935509324074
8439,0.4852215424180031
8459,0.3657331131398678
8479,0.43279651552438736
8499,0.5153919979929924
8519,0.36886972934007645
8539,0.4970002844929695
8559,0.3907499797642231
8579,0.2944951094686985
8599,0.571842260658741
8619,0.30168668925762177
8639,0.38986192643642426
8659,0.7069415748119354
8679,0.45997533947229385
8699,0.4315520152449608
8719,0.3790452852845192
8739,0.4689718820154667
8759,0.36889032647013664
8779,0.37554335966706276
8799,0.38244903087615967
8819,0.3358439151197672
8839,0.5210890956223011
8859,0.44785913452506065
8879,0.3787930440157652
8899,0.3224129490554333
8919,0.36326589435338974
8939,0.33853667974472046
8959,0.44251247495412827
8979,0.4457854628562927
8999,0.5053169578313828
9019,0.47305090446025133
9039,0.41464250162243843
9059,0.5151897799223661
9079,0.32264380529522896
9099,0.5137549825012684
9119,0.3677549175918102
9139,0.44355522468686104
9159,0.36347467452287674
9179,0.43898797407746315
9199,0.35686808452010155
9219,0.3900695964694023
9239,0.31717085652053356
9259,0.40985944867134094
9279,0.4278355538845062
9299,0.5112872943282127
9319,0.4262962304055691
9339,0.5077948048710823
9359,0.33486737683415413
9379,0.40892998687922955
9399,0.4329397492110729
9419,0.4362238645553589
9439,0.45191004127264023
9459,0.34155403450131416
9479,0.38617389649152756
9499,0.37148366682231426
9519,0.3335041329264641
9539,0.3950127065181732
9559,0.41033534705638885
9579,0.3687015734612942
9599,0.3203123155981302
9619,0.3434713529422879
9639,0.5464444532990456
9659,0.3478583097457886
9679,0.2963197249919176
9699,0.43502576649188995
9719,0.34137624874711037
9739,0.4405385721474886
9759,0.5212727040052414
9779,0.4761148542165756
9799,0.29306553676724434
9819,0.33247264474630356
9839,0.41895120963454247
9859,0.43362339958548546
9879,0.340536086820066
9899,0.4626941345632076
9919,0.46608418226242065
9939,0.42701658606529236
9959,0.5489512234926224
9979,0.4796058237552643
9999,0.34115648083388805
10019,0.40986642241477966
10039,0.43593403697013855
10059,0.38321342319250107
10079,0.33389296382665634
10099,0.7294345423579216
10119,0.324859082698822
10139,0.29122955864295363
10159,0.47871823981404305
10179,0.48972413688898087
10199,0.36349041387438774
10219,0.4275767281651497
10239,0.41201912239193916
10259,0.3222275413572788
10279,0.3373845648020506
10299,0.31643539667129517
10319,0.4201303943991661
10339,0.3767989184707403
10359,0.39589895959943533
10379,0.4440181963145733
10399,0.3655909262597561
10419,0.4524800330400467
10439,0.4273786433041096
10459,0.39378589764237404
10479,0.4816890321671963
10499,0.40808628872036934
10519,0.2911466546356678
10539,0.30385640636086464
10559,0.42210040986537933
10579,0.5181871615350246
10599,0.417944110929966
10619,0.38457561284303665
10639,0.3911099061369896
10659,0.3619164787232876
10679,0.40763793885707855
10699,0.49932194501161575
10719,0.47908085957169533
10739,0.5300868153572083
10759,0.3398084081709385
10779,0.38777882792055607
10799,0.46793942153453827
10819,0.38266682252287865
10839,0.46189165860414505
10859,0.4974151998758316
10879,0.34188220649957657
10899,0.3097677566111088
10919,0.38829638436436653
10939,0.4355930797755718
10959,0.41277310252189636
10979,0.3576634768396616
10999,0.32963542453944683
11019,0.4151730537414551
11039,0.4456648454070091
11059,0.3920227736234665
11079,0.30133068189024925
11099,0.33754460513591766
11119,0.4117204323410988
11139,0.43255796283483505
11159,0.3334327004849911
11179,0.3648415841162205
11199,0.5593418478965759
11219,0.36389095336198807
11239,0.42109546065330505
11259,0.3339617922902107
11279,0.38464926183223724
11299,0.446847815066576
11319,0.4505332112312317
11339,0.2918068338185549
11359,0.2741804011166096
11379,0.4036575723439455
11399,0.44829995185136795
11419,0.5107560008764267
11439,0.6241004839539528
11459,0.389828197658062
11479,0.36366182938218117
11499,0.5102230720221996
11519,0.3450036719441414
11539,0.28999209497123957
11559,0.42137227207422256
11579,0.4013694580644369
11599,0.3232231177389622
11619,0.4616893157362938
11639,0.35200202837586403
11659,0.3964272700250149
11679,0.5042191669344902
11699,0.3625282496213913
11719,0.46413085609674454
11739,0.39120322093367577
11759,0.4063381664454937
11779,0.4756292328238487
11799,0.38032226264476776
11819,0.4813220500946045
11839,0.27644868940114975
11859,0.3607293553650379
11879,0.3068591393530369
11899,0.43567706644535065
11919,0.3062577061355114
11939,0.3924245648086071
11959,0.4143035039305687
11979,0.3064616769552231
11999,0.3407334564253688
12019,0.2950909733772278
12039,0.3631454147398472
12059,0.34635179489851
12079,0.33937669545412064
12099,0.45940135791897774
12119,0.4217173382639885
12139,0.3415631093084812
12159,0.3515237905085087
12179,0.30624612141400576
12199,0.4359032064676285
12219,0.4617869555950165
12239,0.2460282128304243
12259,0.5124537535011768
12279,0.39951080083847046
12299,0.3413632772862911
12319,0.4764331057667732
12339,0.4521964006125927
12359,0.3742697760462761
12379,0.365271482616663
12399,0.4328334927558899
12419,0.41674574464559555
12439,0.4260014072060585
12459,0.3668293170630932
12479,0.3419325463473797
12499,0.37579263746738434
12519,0.42382366955280304
12539,0.4405941627919674
12559,0.3929705508053303
12579,0.49384716525673866
12599,0.3851858749985695
12619,0.3850480206310749
12639,0.2923943530768156
12659,0.42165951430797577
12679,0.3780972249805927
12699,0.331213790923357
12719,0.31913153640925884
12739,0.3176616132259369
12759,0.5210420563817024
12779,0.4294610433280468
12799,0.26398133113980293
12819,0.3076109290122986
12839,0.38211551308631897
12859,0.3182891830801964
12879,0.27464968245476484
12899,0.3437440451234579
12919,0.4171465188264847
12939,0.4404230210930109
12959,0.2655201479792595
12979,0.3612171337008476
12999,0.42497094720602036
13019,0.47789572179317474
13039,0.5522300526499748
13059,0.3017647974193096
13079,0.41359684616327286
13099,0.307150786742568
13119,0.35279547050595284
13139,0.3067641966044903
13159,0.41620848700404167
13179,0.43736447393894196
13199,0.3807202875614166
13219,0.4107397459447384
13239,0.39270875975489616
13259,0.44607216119766235
13279,0.4553815573453903
13299,0.580601342022419
13319,0.4323325529694557
13339,0.41286884620785713
13359,0.4090335741639137
13379,0.2624715454876423
13399,0.35614832304418087
13419,0.33999767154455185
13439,0.3044567182660103
13459,0.31029772758483887
13479,0.35165609419345856
13499,0.30069826543331146
13519,0.33551793172955513
13539,0.5463358499109745
13559,0.36993121914565563
13579,0.360465120524168
13599,0.35057275369763374
13619,0.32838617637753487
13639,0.31769490987062454
13659,0.3421585038304329
13679,0.30959768779575825
13699,0.4549233913421631
13719,0.2882782854139805
13739,0.41795921325683594
13759,0.37031693011522293
13779,0.41361114755272865
13799,0.37588265910744667
13819,0.44108201935887337
13839,0.5172538161277771
13859,0.42636639904230833
13879,0.2879297323524952
13899,0.4058018047362566
13919,0.4816565215587616
13939,0.6007818207144737
13959,0.5239036977291107
13979,0.30408461578190327
13999,0.3363761454820633
14019,0.47771256417036057
14039,0.4625743553042412
14059,0.3255124343559146
14079,0.4121428206562996
14099,0.38396943360567093
14119,0.27570344507694244
14139,0.2849317640066147
14159,0.30937160551548004
14179,0.4834790602326393
14199,0.43047866970300674
14219,0.4041453767567873
14239,0.42338450998067856
14259,0.3799646720290184
14279,0.4164421260356903
14299,0.42562296241521835
14319,0.37570854276418686
14339,0.4061849471181631
14359,0.40548039600253105
14379,0.4342496693134308
14399,0.3491304889321327
14419,0.4180705137550831
14439,0.41421475633978844
14459,0.23771069571375847
14479,0.4968291074037552
14499,0.341145321726799
14519,0.4569339491426945
14539,0.4458213485777378
14559,0.4301550164818764
14579,0.41940442472696304
14599,0.33605126291513443
14619,0.3479803428053856
14639,0.42757005989551544
14659,0.4283381812274456
14679,0.3831612914800644
14699,0.36440565437078476
14719,0.47227146476507187
14739,0.4133813679218292
14759,0.3109286315739155
14779,0.30002395808696747
14799,0.2584967501461506
14819,0.30652910470962524
14839,0.3422031458467245
14859,0.36690581031143665
14879,0.5774167738854885
14899,0.4025556892156601
14919,0.35466373711824417
14939,0.3418393060564995
14959,0.3777839168906212
14979,0.3527644909918308
14999,0.3429286405444145
15019,0.4638632461428642
15039,0.4728029705584049
15059,0.34308188781142235
15079,0.44315386563539505
15099,0.4539249911904335
15119,0.3461255729198456
15139,0.3844262436032295
15159,0.2569424626417458
15179,0.4121473915874958
15199,0.41436520405113697
15219,0.31223911605775356
15239,0.3462991379201412
15259,0.34809331595897675
15279,0.48081885278224945
15299,0.32677581533789635
15319,0.37753157317638397
15339,0.31913551315665245
15359,0.34957398287951946
15379,0.4362366795539856
15399,0.41807888448238373
15419,0.2928563393652439
15439,0.4161331541836262
15459,0.351422430947423
15479,0.3328414186835289
15499,0.36213844269514084
15519,0.3671553283929825
15539,0.36717413552105427
15559,0.4407860115170479
15579,0.3660861440002918
15599,0.42068617418408394
15619,0.38451892137527466
15639,0.42690761387348175
15659,0.40865444391965866
15679,0.3877222426235676
15699,0.3925902992486954
15719,0.43763700034469366
15739,0.33050327748060226
15759,0.46103430911898613
15779,0.38160448521375656
15799,0.28864041715860367
15819,0.2663307301700115
15839,0.38647035509347916
15859,0.33270247280597687
15879,0.4485932029783726
15899,0.4375745765864849
15919,0.30256039649248123
15939,0.56647639721632
15959,0.36022521182894707
15979,0.4111393839120865
15999,0.2808809131383896
16019,0.4701784700155258
16039,0.3357764221727848
16059,0.31690385192632675
16079,0.31713415682315826
16099,0.4331953041255474
16119,0.3709988184273243
16139,0.37944047525525093
16159,0.364667147397995
16179,0.5299798995256424
16199,0.3634684681892395
16219,0.42153533920645714
16239,0.4027298204600811
16259,0.5490289255976677
16279,0.4861852452158928
16299,0.39163970574736595
16319,0.4059199243783951
16339,0.4365055402740836
16359,0.3493146412074566
16379,0.33412957563996315
16399,0.3900949954986572
16419,0.35857291147112846
16439,0.4066754877567291
16459,0.3206331916153431
16479,0.4411109611392021
16499,0.3866717144846916
16519,0.49655943363904953
16539,0.2678419165313244
16559,0.3399537429213524
16579,0.30207468941807747
16599,0.4211987107992172
16619,0.2737067099660635
16639,0.32640192098915577
16659,0.3713246360421181
16679,0.29862601310014725
16699,0.33177398703992367
16719,0.36100470647215843
16739,0.3728146217763424
16759,0.4037356525659561
16779,0.31388208642601967
16799,0.5177987515926361
16819,0.4223484918475151
16839,0.3027077279984951
16859,0.29892080649733543
16879,0.25514480751007795
16899,0.4708274118602276
16919,0.3843572549521923
16939,0.5059464126825333
16959,0.4501437172293663
16979,0.43155959248542786
16999,0.2729227766394615
17019,0.3078236458823085
17039,0.28948448598384857
17059,0.27751123160123825
17079,0.37158360332250595
17099,0.424902755767107
17119,0.3082447461783886
17139,0.28225523233413696
17159,0.33031254075467587
17179,0.3157857283949852
17199,0.23342671245336533
17219,0.4547651447355747
17239,0.47816841676831245
17259,0.3053626399487257
17279,0.3959727971814573
17299,0.43430034071207047
17319,0.5066780224442482
17339,0.3314511999487877
17359,0.40511154383420944
17379,0.2255285307765007
17399,0.39686962589621544
17419,0.3595946617424488
17439,0.3248668313026428
17459,0.42200933024287224
17479,0.2908477783203125
17499,0.3469513952732086
17519,0.3540468029677868
17539,0.36328476667404175
17559,0.39619138091802597
17579,0.32563621178269386
17599,0.3380082845687866
17619,0.33205849677324295
17639,0.23307076655328274
17659,0.37607765570282936
17679,0.3107575885951519
17699,0.43519391119480133
17719,0.23228256218135357
17739,0.3388168551027775
17759,0.3722255975008011
17779,0.33103056624531746
17799,0.4263095371425152
17819,0.28671024553477764
17839,0.35436591878533363
17859,0.39382321387529373
17879,0.42377358861267567
17899,0.44251368939876556
17919,0.36560979671776295
17939,0.37324852868914604
17959,0.3825433664023876
17979,0.42799389734864235
17999,0.4751068949699402
18019,0.2523987740278244
18039,0.3038547672331333
18059,0.27491332218050957
18079,0.4094976969063282
18099,0.3379955440759659
18119,0.3188721239566803
18139,0.28790248185396194
18159,0.2885541021823883
18179,0.39292167127132416
18199,0.4602253586053848
18219,0.33759287558496
18239,0.31072613038122654
18259,0.27811889722943306
18279,0.2802728544920683
18299,0.36125884018838406
18319,0.3242429085075855
18339,0.34433720633387566
18359,0.40912578999996185
18379,0.3745796997100115
18399,0.38686637207865715
18419,0.36086786165833473
18439,0.448113813996315
18459,0.38065425120294094
18479,0.32996281795203686
18499,0.3677838668227196
18519,0.4041153620928526
18539,0.26398939546197653
18559,0.3245100602507591
18579,0.45900870487093925
18599,0.2710757553577423
18619,0.36655303090810776
18639,0.3477266952395439
18659,0.4948716424405575
18679,0.2859167568385601
18699,0.3918770141899586
18719,0.3439338654279709
18739,0.3453292064368725
18759,0.37251242250204086
18779,0.3885139375925064
18799,0.3396803177893162
18819,0.44223055243492126
18839,0.38579925149679184
18859,0.41238680481910706
18879,0.3756408430635929
18899,0.31322766095399857
18919,0.3439053036272526
18939,0.3217730112373829
18959,0.35426655784249306
18979,0.2570296972990036
18999,0.34691620245575905
19019,0.45708032697439194
19039,0.27998608723282814
19059,0.3856705203652382
19079,0.37403249740600586
19099,0.3127766475081444
19119,0.41668738424777985
19139,0.30995683930814266
19159,0.3499610051512718
19179,0.31851224042475224
19199,0.256939634680748
19219,0.3581211566925049
19239,0.4026719927787781
19259,0.3337547443807125
19279,0.40334781259298325
19299,0.48732181265950203
19319,0.41697265580296516
19339,0.3866761662065983
19359,0.37358757853507996
19379,0.40316538512706757
19399,0.3518325909972191
19419,0.5001379996538162
19439,0.3254985846579075
19459,0.5150074567645788
19479,0.46318789571523666
19499,0.5277007147669792
19519,0.3290427625179291
19539,0.3550519719719887
19559,0.33697235863655806
19579,0.35557644814252853
19599,0.31891148909926414
19619,0.27739353477954865
19639,0.36067189648747444
19659,0.37325488962233067
19679,0.43720753490924835
19699,0.32795822247862816
19719,0.4749511107802391
19739,0.3607628047466278
19759,0.33982430025935173
19779,0.3025857135653496
19799,0.346480593085289
19819,0.3840624466538429
19839,0.27227445878088474
19859,0.35487356036901474
19879,0.32895516976714134
19899,0.3321969173848629
19919,0.2792838104069233
19939,0.33023052383214235
19959,0.3846013145521283
19979,0.4008018970489502
19999,0.3875361904501915
20019,0.2873113118112087
20039,0.3330762046389282
20059,0.3146064421162009
20079,0.3004399947822094
20099,0.39837636798620224
20119,0.34289687499403954
20139,0.3801259845495224
20159,0.3439934775233269
20179,0.3929595984518528
20199,0.3421148844063282
20219,0.3172086626291275
20239,0.3093249909579754
20259,0.4404238723218441
20279,0.1867394633591175
20299,0.2918496485799551
20319,0.2908896841108799
20339,0.33163426630198956
20359,0.3713342361152172
20379,0.2928121089935303
20399,0.3403245769441128
20419,0.30547619238495827
20439,0.2827068828046322
20459,0.5229585915803909
20479,0.3379789926111698
20499,0.333223395049572
20519,0.2839988209307194
20539,0.3751334995031357
20559,0.2586016356945038
20579,0.3286026306450367
20599,0.3905600178986788
20619,0.4052884578704834
20639,0.3055506609380245
20659,0.32915954664349556
20679,0.4237387217581272
20699,0.29716742783784866
20719,0.40916209667921066
20739,0.372054535895586
20759,0.3165499325841665
20779,0.3166206143796444
20799,0.2623946759849787
20819,0.2512125363573432
20839,0.22686542943120003
20859,0.425472728908062
20879,0.30353936180472374
20899,0.3385602757334709
20919,0.27553990483283997
20939,0.28852250427007675
20959,0.3235850818455219
20979,0.25614650174975395
20999,0.30037778802216053
21019,0.2629349175840616
21039,0.3458763398230076
21059,0.2557024136185646
21079,0.33888424187898636
21099,0.3302820026874542
21119,0.3666726741939783
21139,0.30139225348830223
21159,0.3021671064198017
21179,0.22892503812909126
21199,0.2523829899728298
21219,0.25982243567705154
21239,0.3866114132106304
21259,0.26606075279414654
21279,0.3924894481897354
21299,0.433506041765213
21319,0.32582729309797287
21339,0.3337530680000782
21359,0.511881235986948
21379,0.37040701135993004
21399,0.29494711570441723
21419,0.24522873759269714
21439,0.3559481129050255
21459,0.26113252714276314
21479,0.43126171827316284
21499,0.4832349792122841
21519,0.4999246262013912
21539,0.29080192372202873
21559,0.32030636817216873
21579,0.31681642308831215
21599,0.35956261679530144
21619,0.37631596252322197
21639,0.4488019160926342
21659,0.4099940210580826
21679,0.32896849140524864
21699,0.3283605817705393
21719,0.3213135562837124
21739,0.39124978706240654
21759,0.24341762624680996
21779,0.35610015876591206
21799,0.3446046682074666
21819,0.40328580141067505
21839,0.42884884774684906
21859,0.3013983778655529
21879,0.33156636357307434
21899,0.409465666860342
21919,0.38798320293426514
21939,0.37405458837747574
21959,0.37957097217440605
21979,0.5084331780672073
21999,0.25503065437078476
22019,0.5305104702711105
22039,0.46169090270996094
22059,0.36069362610578537
22079,0.4675065204501152
22099,0.2795727476477623
22119,0.3410989120602608
22139,0.38370086438953876
22159,0.36080238223075867
22179,0.3483473099768162
22199,0.3282462954521179
22219,0.295634925365448
22239,0.31439343094825745
22259,0.3429145961999893
22279,0.32534469850361347
22299,0.35910788737237453
22319,0.35524018853902817
22339,0.35051505267620087
22359,0.26493068784475327
22379,0.3269924335181713
22399,0.2656944487243891
22419,0.44028760865330696
22439,0.41493554785847664
22459,0.29164011403918266
22479,0.3407333977520466
22499,0.4529440104961395
22519,0.278360266238451
22539,0.33716584742069244
22559,0.3760258834809065
22579,0.3800352178514004
22599,0.41716399416327477
22619,0.39519231021404266
22639,0.37159237265586853
22659,0.34061506018042564
22679,0.27165759913623333
22699,0.37927132099866867
22719,0.3131939098238945
22739,0.3485221080482006
22759,0.31147078052163124
22779,0.23132634442299604
22799,0.41778767853975296
22819,0.23839388974010944
22839,0.25526814348995686
22859,0.29466233775019646
22879,0.26324470713734627
22899,0.29216891154646873
22919,0.29151860252022743
22939,0.2726617604494095
22959,0.26360712572932243
22979,0.5116315186023712
22999,0.3630492836236954
23019,0.4574109986424446
23039,0.3310752399265766
23059,0.41899367421865463
23079,0.3099832497537136
23099,0.3609001040458679
23119,0.3737572021782398
23139,0.2560997400432825
23159,0.2911373972892761
23179,0.3278999011963606
23199,0.4750634916126728
23219,0.28170044254511595
23239,0.4007346108555794
23259,0.36122744530439377
23279,0.29721376299858093
23299,0.3197380844503641
23319,0.3372445721179247
23339,0.3690699301660061
23359,0.3754410743713379
23379,0.23814808577299118
23399,0.40990013629198074
23419,0.42616911977529526
23439,0.4000868871808052
23459,0.34588900953531265
23479,0.3870772570371628
